"SourcePath","Bytes","SHA256","GitBlob","Status","ArchivePath"
"build-logs/wsl/wsl_apt.log","16332","C891CEC3B2A0C9011FC60D7C9997C6955FF8D44D5758930975370B7BB7A04E90","46ba0e906454ef6c0b50d8bcdf62508c541e87a8","already-archived","archive/build-logs/wsl/wsl_apt.log"
"build-logs/wsl/wsl_build.err.log","29427","38568F5565E714BAFD67D766946A31F60BC329145FD9A948EB96731C6309911B","97f15f13ed10c27114d20b8c88756673b44bcd5c","already-archived","archive/build-logs/wsl/wsl_build.err.log"
"build-logs/wsl/wsl_build.log","49986","11E111677637B261CB56D3241199EFA95CDD6F204BDD7B0BB3A6A15BD744E833","1a2f2996b67fb900da6fd10187f24040ed4dfb3d","already-archived","archive/build-logs/wsl/wsl_build.log"
"build-logs/wsl/wsl_clone.err.log","58","DB294835F5E121D7C1314A13E0CED6F572C4EBBF34FC63BB497693205BEC5B3C","bdbbdf8a00e70a0556ed593ee0fcf46e3b4e9fa0","already-archived","archive/build-logs/wsl/wsl_clone.err.log"
"build-logs/wsl/wsl_clone.log","15","1E0AD37EA886E7A01AEC17E252B98D18B6D51F6105585E14D0024F9021B364E0","73f41f46712eadebf2ac2c42a2c4fe3434f627df","already-archived","archive/build-logs/wsl/wsl_clone.log"
"build-logs/wsl/wsl_clone2.err.log","608","90952E69155BD5196A0B5C24C24B7D16B39BA9616B12234F1F2639BEA14AAACE","14b817c550f286c1e0daead056e32faafba2bc9f","already-archived","archive/build-logs/wsl/wsl_clone2.err.log"
"build-logs/wsl/wsl_clone2.log","38","C9EA60BC52EFC5E0613BB3F2F6A2973D3BFD47030D0AF9297147A329A1C1A1FE","e649a59e95ebfc0d1db387098931a345833f82b8","already-archived","archive/build-logs/wsl/wsl_clone2.log"
"logs/dave-the-diver/frame-rating-20260807-151057-952.csv","97","1CFF822F37E13924B131458E32EA5246A8761D85FDF9118C96027EA113AA3F6A","e010782f5bce66f927f75cfeba7b3a83342d836d","already-archived","archive/log-imports/20260813-workspace-log-baseline-r1/runtime-logs/dave-the-diver/frame-rating-20260807-151057-952.csv"
"logs/dave-the-diver/frame-rating-20260811-154836-044.csv","1074","4DC3D2A1561C9B28BADB7789979ABB5EEAC373503870B63E69EC73066DF212F9","92e35307b70ad34d183707d400c0e3e5facb5bc3","already-archived","archive/runtime-logs/dave-the-diver/G3-P2-hud-touch-pass-through-open-sampling-20260811.csv"
"logs/dave-the-diver/input-events-20260807-180812-086.log","470","23297807550FE357FD050F8155F527E632874CB076E4829DD1FA4BE72D58DA91","922a0ce2b62ed253479c711ed845882e735778aa","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-B-input-trace-startup-only-20260807.log"
"logs/dave-the-diver/input-events-20260807-180820-424.log","230565","B3564D59A9A4E3C1708B8DF7668066B93B5D3280F7F1B8C2758AD141F5D684E9","af9e42fe60848a35403ec266514038688e4c4474","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-B-input-trace-stardew-20260807.log"
"logs/dave-the-diver/input-events-20260810-101606-917.log","313240","784E5A0BE28BEB71F80383DF7BE5D7F0CB52DCA5B2DAB442B9AFCBC95243D8D0","52fd7031667396de65cb862dc7f3ccdbb06e9702","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-D-vk-w-dual-route-stardew-20260810.log"
"logs/dave-the-diver/input-events-20260810-112246-477.log","58576","B8E2746031D58C78260EA066E1D54187336DE605CE2C4C2151602D4989005E56","677e7200ffd376cb3c0bb2f1cba9fc32a3a0941a","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-E-x11-focus-notify-stardew-20260810.log"
"logs/dave-the-diver/input-events-20260810-134006-812.log","72259","9EADDB6E6468F5F50BA602D2B2A76B185F1D403CB86A5F75E3864FA4BF39AF14","b439a2abd872b08b3ae3b229d7ca0366bdb3ddb3","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-F-vk-a-wine-input-trace-stardew-20260810.log"
"logs/dave-the-diver/input-events-20260810-142418-730.log","252433","235D1C01FD9913CC21018A7B007F264110087C4E8EDB32D983C3DB74E886F48D","bb5daeef007e2447a4ee06f7025326e0d1fd810b","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-G-auto-wine-input-trace-stardew-startup-20260810.log"
"logs/dave-the-diver/input-events-20260810-142626-808.log","295200","AFCAEA4B477228846A61FA28C47FD5AB6021E014F7EC182E5D4DCE5555A6BD9D","b740c982946abf663cc149be6bc0474e5565749c","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-G-auto-wine-input-trace-stardew-a-20260810.log"
"logs/dave-the-diver/input-events-20260810-151403-986.log","268990","254ED3C6372A627CCC690EB85636A9D7E3F3B3B42A275DE5E9C7A90200391F83","4bcef95a9383191fe8702ef53ed76ac7fd81c8c6","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-H-x11-keyboard-mapping-stardew-a-20260810.log"
"logs/dave-the-diver/input-events-20260811-105026-922.log","1446660","1B330B98129FD8E087BFD909148BD48FE8A1E3A537D6484453C3243303E2BB00","85a6d8a5dda07715ab28ea2078526e1054ca2232","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-I-xkb-core-fallback-stardew-input-success-20260811.log"
"logs/dave-the-diver/input-events-20260811-105430-263.log","733905","272A797E789EF67B2069D8DC5E36493855F01AE7A88342741299E0B58C9E9857","d9985ec7c18d1845a936ea09099895dd7763cf0f","already-archived","archive/runtime-logs/dave-the-diver/G3-P0-I-xkb-core-fallback-dave-input-success-20260811.log"
"logs/dave-the-diver/input-events-20260811-154836-011.log","1174319","4D0BAEBB5388C11B73826E26F3003DAF21DC598956F2CB7290763C2E7F3F0F8E","d61b7409d52271dc7e79e9954970b8cb39bfbb2c","already-archived","archive/runtime-logs/dave-the-diver/G3-P2-hud-touch-pass-through-success-20260811.log"
"logs/dave-the-diver/logs.txt","290988","A90F0C6305F6409E0E7D5751D7EC480686E6D582D9C6AD8F57CA1BE389992831","d5e8a20b80ece9cf3c089098535328e75293814e","already-archived","archive/runtime-logs/dave-the-diver/T2-B-winlator-g2.5-success.txt"
"logs/dave-the-diver/Player.log","1119","B033E0A9425CF8D8C2781FD380C3AA22C6A5C3FA2F865F25732E0278A2C26AB5","9917387c65d1866a721f418cfe92d86a68fffeee","already-archived","archive/runtime-logs/dave-the-diver/T1.3-Player.log"
"logs/dave-the-diver/Player-T1.10-A.log","8855","5424886C11FC03A207640A0A3B1E11BAE06FBBAD6E7B2E25CB1F1D55C67CAAF4","aeee0107c0b47161376d6603fe42f775d048bd7b","already-archived","archive/runtime-logs/dave-the-diver/T1.10A-Player-invalid-unity-override-repeat-crash.log"
"logs/dave-the-diver/Player-T1.10-A2.log","8973","B777F9E4C5238DEEDC8258A1849F7C7387BAC1BF2D8C963BF10A35CAA4315A8F","a76ec88b2c849369853915ec7fddcb18bc960c42","already-archived","archive/runtime-logs/dave-the-diver/T1.10A2-Player-final-unity-on-success.log"
"logs/dave-the-diver/Player-T1.10-B.log","8975","63DCB211A8DA0F43A731261E0176698BD1F088C9BC8F6852233837D865883BD3","725f3f2fc533f54b6151d07db1b533649d817c15","already-archived","archive/runtime-logs/dave-the-diver/T1.10B-Player-final-success.log"
"logs/dave-the-diver/Player-T2-A4.log","6266","A30A858C5F01B70599DE96250B6705DE8026A47BEB113F0D176C5ACDAE4F2114","270d67536c4403a9eaedf1e25a8f32e92eb52133","already-archived","archive/runtime-logs/dave-the-diver/T2-A4-player-g2.5-success.log"
"logs/dave-the-diver/Player-T2-B.log","12444","00231601A81E7C9A778D86F230A52024FE17853FFDF60715D14FA0386C02A28A","df6451b1e984493d8b658493c4b450b25f006211","already-archived","archive/runtime-logs/dave-the-diver/T2-B-player-g2.5-success.log"
"logs/dave-the-diver/startup.log","1324","F0CBCD7AEDECF0A51846569FFB14BEB8E62D188FE7AA395CF019CC3B27DA4F7F","cf6facc27c02f41a3c0225c2e542511151887c88","already-archived","archive/runtime-logs/dave-the-diver/T2-B-startup-g2.5-success.log"
"logs/dave-the-diver/T1.1-unityplayer-20260805.txt","45763","873B719C44BD1404CCDFE96CE0552F5662EB9D0894E8F7C63CC0A861EDEBF108","bcb9b97ade1c18e5be956906e303e0f82ceb8bda","already-archived","archive/runtime-logs/dave-the-diver/T1.1-unityplayer-black-screen.txt"
"logs/dave-the-diver/T1.2-playerlog-20260805.txt","30272","05B25941D43F9A95DA9CABB796D3A46B486955290D3106957910155B3DD7A8C6","47bf029d6efa2d18f906c4f28e84d0084e2b3ba2","already-archived","archive/runtime-logs/dave-the-diver/T1.2-invalid-shortcut-command.txt"
"logs/dave-the-diver/T1.3-shortcut-fixed-20260805.txt","41132","AF78F6162F09DD5DC37FC44BC65531E76F02DE605EC291084AC5C90E460A0012","8635277c87b25c69010e450f4487213f6d5a32e4","already-archived","archive/runtime-logs/dave-the-diver/T1.3-shortcut-fixed-black-screen.txt"
"logs/dave-the-diver/T1.4-force-gfx-direct-20260805.txt","41400","F231EBDC34E3A8366687944589E951F8EAEB555A29FAD506067F84DC837CABF5","ca214b95dc7aa920627ea44a8e3d8b8e1c806c82","already-archived","archive/runtime-logs/dave-the-diver/T1.4-force-gfx-direct-black-screen.txt"
"logs/dave-the-diver/T1.4-Player-force-gfx-direct.log","1071","796B971A6134F2E9EB273D81F25C98BCF7BE6C8F8619B2EBB6C8C10DC3F46B90","e6fca857faad3a51781710eef461fb108222d9f2","already-archived","archive/runtime-logs/dave-the-diver/T1.4-Player-force-gfx-direct.log"
"logs/dave-the-diver/T1.5-Player-stability-force-gfx-direct.log","1071","977C783F47895A65B9BAB16744DCF90002095D9BA1B5F4438C80D09E23150752","b5770d3ee3e5ac99c12c9a03276ec875ffc8a0d7","already-archived","archive/runtime-logs/dave-the-diver/T1.5-Player-stability-force-gfx-direct.log"
"logs/dave-the-diver/T1.5-stability-force-gfx-direct-20260805.txt","41400","C2B63BC390346929E5A8B827FDCCC737A83183085F73D2CBE983BEC396A208C9","fdcea4965569027a413b505c86be6876affd457b","already-archived","archive/runtime-logs/dave-the-diver/T1.5-stability-force-gfx-direct-black-screen.txt"
"logs/dave-the-diver/T1.6-Player-wined3d-stability.log","11374","3AF7129BF6B633FE098977FFE866D763B277D7CC852C485337305A38F6392CFF","9b9c6bca222ddac05dd398eb22439c7f8ead98d3","already-archived","archive/runtime-logs/dave-the-diver/T1.6-Player-wined3d-stability-success.log"
"logs/dave-the-diver/T1.6-wined3d-stability-20260805.txt","270759","4FA3731A4D05F2739398C72BFD536B6489C850A5D1A8D2990555839058BD7A37","c6955cc604d01db142493b8e4b28b0dabfef9c05","already-archived","archive/runtime-logs/dave-the-diver/T1.6-wined3d-stability-success.txt"
"logs/dave-the-diver/T1.7-Player-wined3d-no-force-gfx-direct.log","8972","FA153783B48F6FB0019609C461A41D1736C2646751808A6302D87276F4256B6D","e94075afbc01280f3f22dd2fb4b0d522caae3020","already-archived","archive/runtime-logs/dave-the-diver/T1.7-Player-wined3d-no-force-gfx-direct-success.log"
"logs/dave-the-diver/T1.7-wined3d-no-force-gfx-direct-20260805.txt","274957","E18E98F1BB1588389F761D99828294D8D970AA88CB92ACF88791EA741C73A64D","0dbf37ac20f14d7af58af511ec1f1770ee0a9b41","already-archived","archive/runtime-logs/dave-the-diver/T1.7-wined3d-no-force-gfx-direct-success.txt"
"logs/dave-the-diver/T1.8-Player-wined3d-intermediate.log","9097","2ACCD29F8C16F429757C1BFF66B7DE8AD66BE3D530545794CAEB363F83F5ED87","bd24c1b66b45576a6498b6218a3046ddcd61980f","already-archived","archive/runtime-logs/dave-the-diver/T1.8-Player-wined3d-intermediate-success.log"
"logs/dave-the-diver/T1.8-wined3d-intermediate-20260805.txt","273565","B3C7BEB8793D6D862A7CF332418DEE161B83C82C53C2936ACBCF866D41D48313","3d97ed599adb03cb86409a16f0d1c990c9c74816","already-archived","archive/runtime-logs/dave-the-diver/T1.8-wined3d-intermediate-success.txt"
"logs/dave-the-diver/T1.9-Player-wined3d-intermediate-unity-default.log","9595","E8090C4D3CC082ACA16E3833046A125C444FE938CFD0A968FFB914C3E765E3B4","b2c1e2c993bcc3daf7396a87bb286450ada121f6","already-archived","archive/runtime-logs/dave-the-diver/T1.9-Player-wined3d-intermediate-unity-default-crash.log"
"logs/dave-the-diver/T1.9-wined3d-intermediate-unity-default-20260806.txt","281510","FAD9EEDC8AE7B9A86C5CEE00F88BBF7B55FDAC557DB2AFF87CA18E2C3119E9E8","3b8fbd3d9c8866bef27d9d6f06a14cae9a5b2a71","already-archived","archive/runtime-logs/dave-the-diver/T1.9-wined3d-intermediate-unity-default-crash.txt"
"logs/dave-the-diver/T1-patched-wine11-20260805.txt","44940","C521624EC395AF20B1F0C205313EB00D56C66BD1AE160BDC6EEDF9BD93BDCD58","564f2c1f69f6eeac8e6b8d362d62b99e3512f44e","already-archived","archive/runtime-logs/dave-the-diver/T1-patched-wine11-black-screen.txt"
"logs/Duckov/Player-T1-DUCKOV-B.log","4052","A0B685E2D0C24D7C480563C5896BCC4DA296E4149EB438895239F2B660C90257","afc141e5499a4c53bfd8146dae42bcdd1fe6ca9d","already-archived","archive/runtime-logs/duckov/Player-T1-DUCKOV-B.log"
"logs/Duckov/Player-T1-DUCKOV-C.log","2551","13C5EEADC7BB02B09E6F3E21E118C266086B64D59479AD809A1ABE17055A96D5","4c2363ff7eeaaac0f8ef9e10ff6edf715939e96d","already-archived","archive/runtime-logs/duckov/Player-T1-DUCKOV-C.log"
"logs/Duckov/Player-T1-DUCKOV-D.log","2562","66271A03CC1F3B0B7929474BE5587870996EB9369C1B269D8BC469862BD87DB4","9bb9ebb54bf4e5ab055fc7e056db7946e2141822","already-archived","archive/runtime-logs/duckov/Player-T1-DUCKOV-D.log"
"logs/Duckov/T1-DUCKOV-A-dxvk-black-screen-20260811.log","60808","DCC3727774199B6CC1A2652825EF14329FA474C99586A639CC56CF893B28BC38","9f3704ad0f998cb879c678b972d14d3a4311507f","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-A-dxvk-black-screen-20260811.log"
"logs/Duckov/T1-DUCKOV-A-startup-20260811.log","1321","84E2102A921A5FCEC9941303B5FA19B744480395FEAFCE7B3A08CB17C8B6E022","f19057794fbfcc5eba777e419bfc31ef98124b87","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-A-startup-20260811.log"
"logs/Duckov/T1-DUCKOV-B-startup-20260811.log","1324","349522637F1F18BFBC57DF74E68F48165FF48B0D0FFF07C19E6414A9889F2FCB","55f59fd8773782d1f76a80e83d2e84f1833e8f26","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-B-startup-20260811.log"
"logs/Duckov/T1-DUCKOV-B-wined3d-black-screen-20260811.log","164866","582BE36177E53ABB895338F8D6E4E600FDDE227A0DCE2C63CA306D57561A20DE","71b3e229fc1a021cddd022117ebca5d806343029","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-B-wined3d-black-screen-20260811.log"
"logs/Duckov/T1-DUCKOV-C-startup-20260813.log","1324","D0F5DC64154C3A44190CE24E93633A5A868D0C9C1A850CAFC81B134241E5B8B6","2b16205b404928bb2165fbe62cf03b0a6029fcaa","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-C-startup-20260813.log"
"logs/Duckov/T1-DUCKOV-C-wined3d-saves-black-screen-20260813.log","165410","FB1B175BF6527F5375E8382205EF70096DE382483731AD2E8FDC096B49845508","54eebb19e247e44b9ef35c79e48a7ec3ee38c7bc","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-C-wined3d-saves-black-screen-20260813.log"
"logs/Duckov/T1-DUCKOV-D-dxvk-saves-black-screen-20260813.log","61768","B2977CDD3C3202BA4AC05FFC8702D82141B33420DB547793D2B4F56BA05873CF","886df33668439eb819e30fe56d07370b99fc9bad","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-D-dxvk-saves-black-screen-20260813.log"
"logs/Duckov/T1-DUCKOV-D-startup-20260813.log","1321","2D66581606A454531A362D9FBFEFB6FCE33163AAB0E615A10E3C1B2785C7FC19","fb6c635b6a95d0729217003f3d274a6aa6cf5383","already-archived","archive/runtime-logs/duckov/T1-DUCKOV-D-startup-20260813.log"
"logs/graphics-tests/d3d11_clear.log","68","E9D42089AF5029800BBCAEE04628DC91ADD7BA3D85BF6323B90405AA1DB527A3","a60a31186b1c6765664711dae4810afb461638a1","already-archived","archive/log-imports/20260813-workspace-log-baseline-r1/runtime-logs/graphics-tests/d3d11_clear.log"
"logs/graphics-tests/d3d12_clear.log","81","D9BE88D58F4BEBD0EEF297CAB0166FEE2B51FC5ACE69A613F7AA7B6AD83031C0","274ff6bf61ce28622a2d432883d166210a6054ab","already-archived","archive/log-imports/20260813-workspace-log-baseline-r1/runtime-logs/graphics-tests/d3d12_clear.log"
"logs/graphics-tests/d3d9_clear.log","44","C871D51280A5C4EBF760E207D430F3467D744547ACA5A61C609A2059367647AA","660d23dd453d55a6edaa5d6b9f705f6a490192a8","already-archived","archive/log-imports/20260813-workspace-log-baseline-r1/runtime-logs/graphics-tests/d3d9_clear.log"
"logs/graphics-tests/logs_wgl.txt","2930714","D58120B8580ACA67CF2A0D75F8270A4A1E55FAA5AB666E818D720C99C87D4BE7","a11c1f1a416bf024df9562507190c304a3d3375f","already-archived","archive/runtime-logs/graphics-tests/logs_wgl.txt"
"logs/graphics-tests/wgl_swap_test.log","1022","B810FF523F754CBFF1584E034DEA1721CDF0AACBC5E2681C1FFB4AD227D141AC","d8e95cf1f5b5fa8b4cbe021e0decd7573cec8d2e","already-archived","archive/log-imports/20260813-workspace-log-baseline-r1/runtime-logs/graphics-tests/wgl_swap_test.log"
"logs/MetalGearSolidVGroundZeroes/logs.txt","267383","34BDAB02F7C19576211D271F8F7B1E1ADB3956F8009E94E86BCAB499769B41BD","adfdb71b9bf99206f75018a7bd2f400b06aef860","copied","archive/log-imports/20260814-t1-mgsvgz-d-wined3d-crash-r1/runtime-logs/MetalGearSolidVGroundZeroes/logs.txt"
"logs/MetalGearSolidVGroundZeroes/startup.log","1325","816685B78E8630CC22B8AF97823DB0F974FABD65260725E9FB43D95064939DB4","f7ac98feb8775a63b7d3b7c4942e5d35f10b5939","copied","archive/log-imports/20260814-t1-mgsvgz-d-wined3d-crash-r1/runtime-logs/MetalGearSolidVGroundZeroes/startup.log"
"logs/stardew-valley/logs_disabled.txt","67822","4DC2697DF5FCC532E2745F039BAF0002A0E9FEDE5EBAA6861971157F9E361898","09a6346ccd54e12c696e89badb44361d4ebc6aa6","already-archived","archive/runtime-logs/stardew-valley/logs_disabled.txt"
"logs/stardew-valley/logs_stardew_disabled_e.txt","183173","A11495EBCA1D846C5B7B5485CB6CED7273790C7AD136FBF12A0B37263B34248E","cec0ecb6fc6a03028c9db47c157146a235e30132","already-archived","archive/runtime-logs/stardew-valley/logs_stardew_disabled_e.txt"
"logs/stardew-valley/logs_stardew_icu_native.txt","186502","DD7DC4DBE63A4242B83D6B04490C2BA68D47079E5BFD9A30C23E90A86057111B","b16bdb455f028741b0fdadfa7f9c3b952843274f","already-archived","archive/runtime-logs/stardew-valley/logs_stardew_icu_native.txt"
"logs/stardew-valley/logs_stardew_wine10_clean.txt","652860","EFBEF935E9839C043BC9C10C1A42895D7EFB0E1681331C3B1159D8DC1ED07BDC","f1daa4b0b810d5056403f11f8f7898f690a57018","already-archived","archive/runtime-logs/stardew-valley/logs_stardew_wine10_clean.txt"
"logs/stardew-valley/logs_stardew_wine11_clean.txt","177564","51AE63B492CFF8BF5645E82F2E0CD4A11216E09AEC0ED4E10C7263C463716DC0","e4a2f8d5535450248453c170dac611a2fdaedc30","already-archived","archive/runtime-logs/stardew-valley/logs_stardew_wine11_clean.txt"
"logs/stardew-valley/logs_wine10_18_egl_fallback_stardew.txt","428459","38519A512670E6792957CDBC25B76937C38E67561A4947EEC3F14A524672C1F8","b670f097594cf4a58eabd4ed041219de5be0e319","already-archived","archive/runtime-logs/stardew-valley/logs_wine10_18_egl_fallback_stardew.txt"
"logs/stardew-valley/logs_wine10_18_stardew.txt","103140","C21A02016DF43500C575DFB5D0C395DAFB11EFB1DD236EC44FF295A60C1D547D","3a4e1888ac9f1d4fc08af086ce0125f371af4506","already-archived","archive/runtime-logs/stardew-valley/logs_wine10_18_stardew.txt"
"logs/stardew-valley/logs_wine10_18_wfm_interpreter.txt","9116","BCF5CC56ADE79F94635AD002CCD9680443252F87BF7215960388A1BB093FAA90","5f311517d3d53231bb5fabc1b2d95d0614d22146","already-archived","archive/runtime-logs/stardew-valley/logs_wine10_18_wfm_interpreter.txt"
"logs/stardew-valley/logs_wine10_20_icu_native.txt.txt","439508","72E667E117E10742441C4E66E507138FEFD643C9438477C928965C05ECB93AFE","48a860b482a0629d0322a552c1fa4dbed0a7d11f","already-archived","archive/runtime-logs/stardew-valley/logs_wine10_20_icu_native.txt.txt"
"logs/stardew-valley/logs_wine10_20_stardew.txt","72134","C7EBE1E379EE2F6D5A7F0C0558B6B661D241E41B035D025EAF5FB59346669DB9","132d65377c059731a906c818c476ce9ff88e6f60","already-archived","archive/runtime-logs/stardew-valley/logs_wine10_20_stardew.txt"
"logs/stardew-valley/logs_wine11_f11_box64045_stardew.txt","326029","6F30F6EF07101C0999C424D7D05EF60ECD7A75F8A99AAB54BB0974DB520D3F78","376c68cb581944f7fc507f389e640d63386d9ada","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_f11_box64045_stardew.txt"
"logs/stardew-valley/logs_wine11_f11_stardew.txt","216859","7502B4B300A03D7B54D9197D8E3F43D95C0BB8704949B01C0F2E8869555739BE","29ea53274756a290c8d62bd396825a9c174b7eff","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_f11_stardew.txt"
"logs/stardew-valley/logs_wine11_final_box64045_diagnostic.txt","236885","FECB67662B591E9B39873B4030296EB2B4D4F8E48518710F1330808683907A8A","99fb37e836fc4f009951d80aa4823d553812f4cb","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_box64045_diagnostic.txt"
"logs/stardew-valley/logs_wine11_final_box64045_nodynarec_nsiproxy.txt","237757","53740D7524B9A5C7B522135DBCAF433C9A753BEF1AE72311D8D7584449228F86","ab5a62c8a275e4b8ea20cb900d50aaff32ad5dd0","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_box64045_nodynarec_nsiproxy.txt"
"logs/stardew-valley/logs_wine11_final_box64045_stardew.txt","339600","17C404D1F8E553020A9A59EC389671A4FDF7BAB7AFF588D10AE74D31895A74E1","6cabbf2696572cb76b1c0da5b87a51411b9f82da","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_box64045_stardew.txt"
"logs/stardew-valley/logs_wine11_final_box64045_stardew_retry.txt","188523","3DCEE18D6075F3D98B5A6D46FF57E3BB9A14504A5B0FCBD8AB4E023B019E0F6A","3b605fec3058108ceaddb3c71a316af3a7bf20c9","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_box64045_stardew_retry.txt"
"logs/stardew-valley/logs_wine11_final_from_rc5_stardew.txt","187497","B66F09407CC01E3DB1980F7DB9F5ADF44F75722F317B24C966148D0708A22D72","d652c8b4925a36acdc3f9c9941a960a1aabe8435","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_from_rc5_stardew.txt"
"logs/stardew-valley/logs_wine11_final_nsiproxy_nullguard_box64045_stardew.txt","362543","90B09AB06EEF8CD5B4D0B2BDA874E4EF4E00878D621537FFE175AF23A8F481EE","530fc0f390cce4da9381da4669bb4553194d7a3d","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_nsiproxy_nullguard_box64045_stardew.txt"
"logs/stardew-valley/logs_wine11_final_nsiproxy_nullguard_clean_stardew.txt","237184","1BD7E40FF4CD66B933B2ADBCC09BCCC14D1AEB68BA6DC12B2A7E7C19A4C69255","96e0b1237b0136af62e4db56a5d5f79d159d30c6","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_final_nsiproxy_nullguard_clean_stardew.txt"
"logs/stardew-valley/logs_wine11_rc3_box64045_stardew_recheck.txt","314538","B04A08E877775444F757598B18C3FA6A416ABA4AB58C723344122DD7B60C77BA","d5fd6440a4bec9d01d5aebce02e2818ed09a0a94","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_rc3_box64045_stardew_recheck.txt"
"logs/stardew-valley/logs_wine11_rc3_stardew.txt","317920","D48E905528DC825A29F4995CC32D4914E55081166CE712DA57800CC8A54F13AA","e5fa03b8e98c65e67fd7add76df3610382bf0283","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_rc3_stardew.txt"
"logs/stardew-valley/logs_wine11_rc5_stardew.txt","233257","E7CBB74A53CC902C4A7546165625BCA0EC1B5811A1B471237E61F226937EE6A5","5c37be79871a88d326a7f90035e7518415406586","already-archived","archive/runtime-logs/stardew-valley/logs_wine11_rc5_stardew.txt"
"logs/stardew-valley/startup_preferences","6704","3F851CAFC6E3D5C8C9DB7E1585B48F409D2D95DBF3E572DC5695F49DB406FB35","6a19112f213e1cb5f17c6e2976a681bafc61ca84","already-archived","archive/runtime-logs/stardew-valley/startup_preferences"
"test/graphics/wgl_swap_test.log","225","75E065E5BCDE9774540BB638EE4A40F9210699DED39F8D46D4F70CFFB745F31B","3fc82ade0d67f7e28a7b0d1cd4d15f80f7e50e36","already-archived","archive/log-imports/20260813-workspace-log-baseline-r1/test-logs/graphics/wgl_swap_test.log"
"test/stardew/stardew-disable-networking/steam_settings/disable_networking.txt","70","CD9E7DCEE88E8ADF1824774188CA4A59718C8E0E6E2766DD290835FE7AFCD109","124ba9d2c6adcfd8367d4e9b94dd9b3179e9a816","already-archived","archive/test/stardew/stardew-disable-networking/steam_settings/disable_networking.txt"
